"Time","dcpm.iA","dcpm.w"
0.31639999,1.2559106e-05,366.51913
0.31650001,1.2479224e-05,366.51913
0.31659999,1.2399672e-05,366.51913
0.31670001,1.2320445e-05,366.51913
0.3168,1.2241539e-05,366.51913
0.31690001,1.2162954e-05,366.51913
0.317,1.2084683e-05,366.51913
0.31709999,1.2006722e-05,366.51913
0.31720001,1.1929071e-05,366.51913
0.31729999,1.1851724e-05,366.51913
0.31740001,1.1774679e-05,366.51913
0.3175,1.1697931e-05,366.51913
0.31760001,1.1621477e-05,366.51913
0.3177,1.1547681e-05,366.51913
0.31779999,1.1475115e-05,366.51913
0.3179,1.1403053e-05,366.51913
0.31799999,1.1331495e-05,366.51913
0.31810001,1.1260446e-05,366.51913
0.31819999,1.1189905e-05,366.51913
0.31830001,1.1119874e-05,366.51913
0.3184,1.1050354e-05,366.51913
0.31850001,1.0981347e-05,366.51913
0.3186,1.0912855e-05,366.51913
0.31869999,1.0844878e-05,366.51913
0.3188,1.0777419e-05,366.51913
0.31889999,1.0710479e-05,366.51913
0.31900001,1.0644058e-05,366.51913
0.31909999,1.0578159e-05,366.51913
0.31920001,1.0512783e-05,366.51913
0.3193,1.0447931e-05,366.51913
0.31940001,1.0383606e-05,366.51913
0.3195,1.0319807e-05,366.51913
0.31959999,1.0256538e-05,366.51913
0.3197,1.0193799e-05,366.51913
0.31979999,1.0131591e-05,366.51913
0.31990001,1.0069916e-05,366.51913
0.31999999,1.0008777e-05,366.51913
0.32010001,9.9481731e-06,366.51913
0.3202,9.8881073e-06,366.51913
0.32030001,9.82858e-06,366.51913
0.3204,9.7695929e-06,366.51913
0.32049999,9.7111479e-06,366.51913
0.3206,9.6532458e-06,366.51913
0.32069999,9.5958885e-06,366.51913
0.32080001,9.5390778e-06,366.51913
0.32089999,9.4828147e-06,366.51913
0.32100001,9.4271008e-06,366.51913
0.3211,9.3719364e-06,366.51913
0.32120001,9.3173248e-06,366.51913
0.3213,9.2632672e-06,366.51913
0.32139999,9.2097634e-06,366.51913
0.3215,9.1568163e-06,366.51913
0.32159999,9.1044267e-06,366.51913
0.32170001,9.0525964e-06,366.51913
0.32179999,9.0013273e-06,366.51913
0.32190001,8.9506202e-06,366.51913
0.322,8.8985762e-06,366.51913
0.32210001,8.8461211e-06,366.51913
0.3222,8.7940416e-06,366.51913
0.32229999,8.7423332e-06,366.51913
0.3224,8.6909931e-06,366.51913
0.32249999,8.6400196e-06,366.51913
0.32260001,8.5894089e-06,366.51913
0.32269999,8.5391584e-06,366.51913
0.32280001,8.4892663e-06,366.51913
0.3229,8.4397279e-06,366.51913
0.32300001,8.3905406e-06,366.51913
0.3231,8.3417035e-06,366.51913
0.32319999,8.293212e-06,366.51913
0.3233,8.2450633e-06,366.51913
0.32339999,8.1972548e-06,366.51913
0.32350001,8.1497847e-06,366.51913
0.32359999,8.1026492e-06,366.51913
0.32370001,8.0558448e-06,366.51913
0.3238,8.0093696e-06,366.51913
0.32390001,7.9632209e-06,366.51913
0.324,7.9173951e-06,366.51913
0.32409999,7.8718904e-06,366.51913
0.3242,7.826703e-06,366.51913
0.32429999,7.7818304e-06,366.51913
0.32440001,7.7372697e-06,366.51913
0.32449999,7.6930182e-06,366.51913
0.32460001,7.6490724e-06,366.51913
0.3247,7.6054307e-06,366.51913
0.32480001,7.5620896e-06,366.51913
0.3249,7.519046e-06,366.51913
0.32499999,7.4762975e-06,366.51913
0.3251,7.4338409e-06,366.51913
0.32519999,7.3916735e-06,366.51913
0.32530001,7.3497922e-06,366.51913
0.32539999,7.3081951e-06,366.51913
0.32550001,7.2668781e-06,366.51913
0.3256,7.2258395e-06,366.51913
0.32570001,7.1850754e-06,366.51913
0.3258,7.1445838e-06,366.51913
0.32589999,7.1043614e-06,366.51913
0.32600001,7.0644055e-06,366.51913
0.32609999,7.0247133e-06,366.51913
0.32620001,6.9852817e-06,366.51913
0.3263,6.9458038e-06,366.51913
0.32640001,6.9063826e-06,366.51913
0.3265,6.8671807e-06,366.51913
0.32659999,6.8281934e-06,366.51913
0.3267,6.7894175e-06,366.51913
0.32679999,6.7508499e-06,366.51913
0.32690001,6.7124861e-06,366.51913
0.32699999,6.6743232e-06,366.51913
0.32710001,6.6363573e-06,366.51913
0.3272,6.5985851e-06,366.51913
0.32730001,6.5610025e-06,366.51913
0.3274,6.5236063e-06,366.51913
0.32749999,6.486393e-06,366.51913
0.3276,6.4493588e-06,366.51913
0.32769999,6.4124997e-06,366.51913
0.32780001,6.375813e-06,366.51913
0.32789999,6.3392945e-06,366.51913
0.32800001,6.3029406e-06,366.51913
0.3281,6.2667477e-06,366.51913
0.32820001,6.2307126e-06,366.51913
0.3283,6.1948313e-06,366.51913
0.32839999,6.1591004e-06,366.51913
0.3285,6.1235164e-06,366.51913
0.32859999,6.0880757e-06,366.51913
0.32870001,6.0527741e-06,366.51913
0.32879999,6.0176089e-06,366.51913
0.32890001,5.9825761e-06,366.51913
0.329,5.9476715e-06,366.51913
0.32910001,5.9128929e-06,366.51913
0.3292,5.8782352e-06,366.51913
0.32929999,5.8436958e-06,366.51913
0.3294,5.809271e-06,366.51913
0.32949999,5.7749571e-06,366.51913
0.32960001,5.7407501e-06,366.51913
0.32969999,5.7066468e-06,366.51913
0.32980001,5.6726435e-06,366.51913
0.3299,5.6387366e-06,366.51913
0.33000001,5.604923e-06,366.51913
0.3301,5.5711985e-06,366.51913
0.33019999,5.5375594e-06,366.51913
0.3303,5.5040023e-06,366.51913
0.33039999,5.4705238e-06,366.51913
0.33050001,5.4371203e-06,366.51913
0.33059999,5.4045918e-06,366.51913
0.33070001,5.3727854e-06,366.51913
0.3308,5.3411413e-06,366.51913
0.33090001,5.3096578e-06,366.51913
0.331,5.2783334e-06,366.51913
0.33109999,5.2471664e-06,366.51913
0.3312,5.2161563e-06,366.51913
0.33129999,5.1853008e-06,366.51913
0.33140001,5.154599e-06,366.51913
0.33149999,5.1240495e-06,366.51913
0.33160001,5.0936505e-06,366.51913
0.3317,5.0634012e-06,366.51913
0.33180001,5.0332997e-06,366.51913
0.3319,5.0033445e-06,366.51913
0.33199999,4.9735349e-06,366.51913
0.3321,4.9438686e-06,366.51913
0.33219999,4.914345e-06,366.51913
0.33230001,4.8849624e-06,366.51913
0.33239999,4.855719e-06,366.51913
0.33250001,4.8266138e-06,366.51913
0.3326,4.7976455e-06,366.51913
0.33270001,4.7688127e-06,366.51913
0.3328,4.7401136e-06,366.51913
0.33289999,4.7115468e-06,366.51913
0.333,4.6831115e-06,366.51913
0.33309999,4.6548057e-06,366.51913
0.33320001,4.6266287e-06,366.51913
0.33329999,4.598578e-06,366.51913
0.33340001,4.5706533e-06,366.51913
0.3335,4.5428524e-06,366.51913
0.33360001,4.5151746e-06,366.51913
0.3337,4.4876178e-06,366.51913
0.33379999,4.4601811e-06,366.51913
0.3339,4.4328631e-06,366.51913
0.33399999,4.4056619e-06,366.51913
0.33410001,4.3785763e-06,366.51913
0.33419999,4.3516052e-06,366.51913
0.33430001,4.3247474e-06,366.51913
0.3344,4.2980005e-06,366.51913
0.33450001,4.2713641e-06,366.51913
0.3346,4.244836e-06,366.51913
0.33469999,4.2184156e-06,366.51913
0.3348,4.1921012e-06,366.51913
0.33489999,4.1661569e-06,366.51913
0.33500001,4.1405929e-06,366.51913
0.3351,4.1151757e-06,366.51913
0.33520001,4.0899054e-06,366.51913
0.3353,4.0647819e-06,366.51913
0.33539999,4.0398063e-06,366.51913
0.3355,4.0149785e-06,366.51913
0.33559999,3.9902989e-06,366.51913
0.33570001,3.9657675e-06,366.51913
0.33579999,3.9413858e-06,366.51913
0.33590001,3.9171532e-06,366.51913
0.336,3.8930702e-06,366.51913
0.33610001,3.8691383e-06,366.51913
0.3362,3.8453568e-06,366.51913
0.33629999,3.8217268e-06,366.51913
0.3364,3.7982491e-06,366.51913
0.33649999,3.7749239e-06,366.51913
0.33660001,3.7517518e-06,366.51913
0.33669999,3.7287336e-06,366.51913
0.33680001,3.7058701e-06,366.51913
0.3369,3.6831616e-06,366.51913
0.33700001,3.6606091e-06,366.51913
0.3371,3.6382132e-06,366.51913
0.33719999,3.6159747e-06,366.51913
0.3373,3.5938945e-06,366.51913
0.33739999,3.5719731e-06,366.51913
0.33750001,3.5502119e-06,366.51913
0.33759999,3.5286112e-06,366.51913
0.33770001,3.5071721e-06,366.51913
0.3378,3.4858956e-06,366.51913
0.33790001,3.4647824e-06,366.51913
0.338,3.4438337e-06,366.51913
0.33809999,3.4230504e-06,366.51913
0.3382,3.4024335e-06,366.51913
0.33829999,3.3819842e-06,366.51913
0.33840001,3.3617034e-06,366.51913
0.33849999,3.341592e-06,366.51913
0.33860001,3.3216515e-06,366.51913
0.3387,3.3018828e-06,366.51913
0.33880001,3.282287e-06,366.51913
0.3389,3.2628654e-06,366.51913
0.33899999,3.2436194e-06,366.51913
0.3391,3.22455e-06,366.51913
0.33919999,3.2053915e-06,366.51913
0.33930001,3.1860659e-06,366.51913
0.33939999,3.1668699e-06,366.51913
0.33950001,3.147803e-06,366.51913
0.3396,3.1288646e-06,366.51913
0.33970001,3.110054e-06,366.51913
0.3398,3.0913709e-06,366.51913
0.33989999,3.0728147e-06,366.51913
0.34,3.0543847e-06,366.51913
0.34009999,3.0360804e-06,366.51913
0.34020001,3.0179012e-06,366.51913
0.34029999,2.9998466e-06,366.51913
0.34040001,2.9819157e-06,366.51913
0.3405,2.9641085e-06,366.51913
0.34060001,2.9464238e-06,366.51913
0.3407,2.9288615e-06,366.51913
0.34079999,2.9114208e-06,366.51913
0.3409,2.894101e-06,366.51913
0.34099999,2.8769016e-06,366.51913
0.34110001,2.8598222e-06,366.51913
0.34119999,2.8428617e-06,366.51913
0.34130001,2.8260199e-06,366.51913
0.3414,2.8092961e-06,366.51913
0.34150001,2.7926897e-06,366.51913
0.3416,2.7762001e-06,366.51913
0.34169999,2.7598264e-06,366.51913
0.3418,2.7435683e-06,366.51913
0.34189999,2.727425e-06,366.51913
0.34200001,2.7113958e-06,366.51913
0.34209999,2.6954804e-06,366.51913
0.34220001,2.6796777e-06,366.51913
0.3423,2.6639875e-06,366.51913
0.34240001,2.6484088e-06,366.51913
0.3425,2.6329412e-06,366.51913
0.34259999,2.617584e-06,366.51913
0.3427,2.6023363e-06,366.51913
0.34279999,2.5871975e-06,366.51913
0.34290001,2.5721674e-06,366.51913
0.34299999,2.5572447e-06,366.51913
0.34310001,2.5424292e-06,366.51913
0.3432,2.52772e-06,366.51913
0.34330001,2.5131164e-06,366.51913
0.3434,2.4986177e-06,366.51913
0.34349999,2.4841991e-06,366.51913
0.3436,2.469844e-06,366.51913
0.34369999,2.4555866e-06,366.51913
0.34380001,2.4414257e-06,366.51913
0.3439,2.4273606e-06,366.51913
0.34400001,2.4133906e-06,366.51913
0.3441,2.3995144e-06,366.51913
0.34419999,2.3857312e-06,366.51913
0.3443,2.3720402e-06,366.51913
0.34439999,2.3584403e-06,366.51913
0.34450001,2.3449306e-06,366.51913
0.34459999,2.3315104e-06,366.51913
0.34470001,2.3181783e-06,366.51913
0.3448,2.3049336e-06,366.51913
0.34490001,2.2917754e-06,366.51913
0.345,2.2787026e-06,366.51913
0.34509999,2.2657143e-06,366.51913
0.3452,2.2528095e-06,366.51913
0.34529999,2.2399872e-06,366.51913
0.34540001,2.2272463e-06,366.51913
0.34549999,2.2145862e-06,366.51913
0.34560001,2.2020054e-06,366.51913
0.3457,2.189503e-06,366.51913
0.34580001,2.1770782e-06,366.51913
0.3459,2.1647297e-06,366.51913
0.34599999,2.1524568e-06,366.51913
0.3461,2.1402582e-06,366.51913
0.34619999,2.1281328e-06,366.51913
0.34630001,2.1160797e-06,366.51913
0.34639999,2.1040978e-06,366.51913
0.34650001,2.0921862e-06,366.51913
0.3466,2.0803434e-06,366.51913
0.34670001,2.0685688e-06,366.51913
0.3468,2.0568611e-06,366.51913
0.34689999,2.0452192e-06,366.51913
0.347,2.033642e-06,366.51913
0.34709999,2.0221282e-06,366.51913
0.34720001,2.0106772e-06,366.51913
0.34729999,1.9992874e-06,366.51913
0.34740001,1.9879578e-06,366.51913
0.3475,1.9766876e-06,366.51913
0.34760001,1.9654753e-06,366.51913
0.3477,1.9543197e-06,366.51913
0.34779999,1.94322e-06,366.51913
0.3479,1.9321749e-06,366.51913
0.34799999,1.9211832e-06,366.51913
0.34810001,1.9102436e-06,366.51913
0.34819999,1.899355e-06,366.51913
0.34830001,1.8885164e-06,366.51913
0.3484,1.8777264e-06,366.51913
0.34850001,1.866984e-06,366.51913
0.3486,1.8562879e-06,366.51913
0.34869999,1.8456368e-06,366.51913
0.3488,1.8350296e-06,366.51913
0.34889999,1.8244651e-06,366.51913
0.34900001,1.813942e-06,366.51913
0.34909999,1.8034592e-06,366.51913
0.34920001,1.7930154e-06,366.51913
0.3493,1.7826093e-06,366.51913
0.34940001,1.7722396e-06,366.51913
0.3495,1.7619052e-06,366.51913
0.34959999,1.7516047e-06,366.51913
0.3497,1.7413369e-06,366.51913
0.34979999,1.7311005e-06,366.51913
0.34990001,1.7208944e-06,366.51913
0.34999999,1.710717e-06,366.51913
0.35010001,1.7005672e-06,366.51913
0.3502,1.6904436e-06,366.51913
0.35030001,1.680345e-06,366.51913
0.3504,1.67027e-06,366.51913
0.35049999,1.6602173e-06,366.51913
0.3506,1.6501857e-06,366.51913
0.35069999,1.6401737e-06,366.51913
0.35080001,1.63018e-06,366.51913
0.35089999,1.6202033e-06,366.51913
0.35100001,1.6102422e-06,366.51913
0.3511,1.6002954e-06,366.51913
0.35120001,1.5903614e-06,366.51913
0.3513,1.5804391e-06,366.51913
0.35139999,1.5705268e-06,366.51913
0.3515,1.5606233e-06,366.51913
0.35159999,1.5507272e-06,366.51913
0.35170001,1.5408372e-06,366.51913
0.35179999,1.5309516e-06,366.51913
0.35190001,1.5210693e-06,366.51913
0.352,1.5111888e-06,366.51913
0.35210001,1.5015664e-06,366.51913
0.3522,1.4926203e-06,366.51913
0.35229999,1.4837182e-06,366.51913
0.3524,1.4748599e-06,366.51913
0.35249999,1.4660451e-06,366.51913
0.35260001,1.4572736e-06,366.51913
0.3527,1.4485448e-06,366.51913
0.35280001,1.4398586e-06,366.51913
0.3529,1.4312145e-06,366.51913
0.35299999,1.4226125e-06,366.51913
0.3531,1.4140521e-06,366.51913
0.35319999,1.405533e-06,366.51913
0.35330001,1.397055e-06,366.51913
0.35339999,1.3886179e-06,366.51913
0.35350001,1.3802212e-06,366.51913
0.3536,1.3718648e-06,366.51913
0.35370001,1.3635483e-06,366.51913
0.3538,1.3552716e-06,366.51913
0.35389999,1.3470343e-06,366.51913
0.354,1.3388362e-06,366.51913
0.35409999,1.330677e-06,366.51913
0.35420001,1.3225567e-06,366.51913
0.35429999,1.3144748e-06,366.51913
0.35440001,1.3064312e-06,366.51913
0.3545,1.2984256e-06,366.51913
0.35460001,1.2904578e-06,366.51913
0.3547,1.2825276e-06,366.51913
0.35479999,1.2746348e-06,366.51913
0.3549,1.2667791e-06,366.51913
0.35499999,1.2589605e-06,366.51913
0.35510001,1.2511787e-06,366.51913
0.35519999,1.2434333e-06,366.51913
0.35530001,1.2357244e-06,366.51913
0.3554,1.2280518e-06,366.51913
0.35550001,1.2204151e-06,366.51913
0.3556,1.2128144e-06,366.51913
0.35569999,1.2052493e-06,366.51913
0.3558,1.1977198e-06,366.51913
0.35589999,1.1902257e-06,366.51913
0.35600001,1.1827668e-06,366.51913
0.35609999,1.1753431e-06,366.51913
0.35620001,1.1679541e-06,366.51913
0.3563,1.1606e-06,366.51913
0.35640001,1.1532807e-06,366.51913
0.3565,1.1459958e-06,366.51913
0.35659999,1.1387455e-06,366.51913
0.3567,1.1315293e-06,366.51913
0.35679999,1.1243474e-06,366.51913
0.35690001,1.1171995e-06,366.51913
0.35699999,1.1100857e-06,366.51913
0.35710001,1.1030056e-06,366.51913
0.3572,1.0959594e-06,366.51913
0.35730001,1.088947e-06,366.51913
0.3574,1.081968e-06,366.51913
0.35749999,1.0750226e-06,366.51913
0.3576,1.0681108e-06,366.51913
0.35769999,1.0612323e-06,366.51913
0.35780001,1.0543871e-06,366.51913
0.35789999,1.0475752e-06,366.51913
0.35800001,1.0407964e-06,366.51913
0.3581,1.0340509e-06,366.51913
0.35820001,1.0273385e-06,366.51913
0.3583,1.0206592e-06,366.51913
0.35839999,1.0140129e-06,366.51913
0.3585,1.0073996e-06,366.51913
0.35859999,1.0008193e-06,366.51913
0.35870001,9.94272e-07,366.51913
0.35879999,9.8775763e-07,366.51913
0.35890001,9.8127623e-07,366.51913
0.359,9.748278e-07,366.51913
0.35910001,9.6841234e-07,366.51913
0.3592,9.6202973e-07,366.51913
0.35929999,9.5568009e-07,366.51913
0.3594,9.4936348e-07,366.51913
0.35949999,9.4307978e-07,366.51913
0.35960001,9.3682917e-07,366.51913
0.35969999,9.3061158e-07,366.51913
0.35980001,9.2442701e-07,366.51913
0.3599,9.1827326e-07,366.51913
0.36000001,9.121519e-07,366.51913
0.3601,9.0606358e-07,366.51913
0.36019999,9.0000833e-07,366.51913
0.3603,8.9398628e-07,366.51913
0.36039999,8.8799749e-07,366.51913
0.36050001,8.8204195e-07,366.51913
0.36059999,8.7611977e-07,366.51913
0.36070001,8.7023108e-07,366.51913
0.3608,8.6437586e-07,366.51913
0.36090001,8.5855424e-07,366.51913
0.361,8.5276633e-07,366.51913
0.36109999,8.4701225e-07,366.51913
0.3612,8.4129198e-07,366.51913
0.36129999,8.3560576e-07,366.51913
0.36140001,8.2995359e-07,366.51913
0.36149999,8.2433564e-07,366.51913
0.36160001,8.1875208e-07,366.51913
0.3617,8.1320292e-07,366.51913
0.36179999,8.0768837e-07,366.51913
0.3619,8.0220855e-07,366.51913
0.36199999,7.9676352e-07,366.51913
0.36210001,7.9135356e-07,366.51913
0.36219999,7.8597873e-07,366.51913
0.36230001,7.806392e-07,366.51913
0.3624,7.7533514e-07,366.51913
0.36250001,7.7006666e-07,366.51913
0.3626,7.64834e-07,366.51913
0.36269999,7.5963732e-07,366.51913
0.3628,7.5447673e-07,366.51913
0.36289999,7.4935252e-07,366.51913
0.36300001,7.4426481e-07,366.51913
0.36309999,7.3921376e-07,366.51913
0.36320001,7.3419966e-07,366.51913
0.3633,7.2922262e-07,366.51913
0.36340001,7.2428287e-07,366.51913
0.3635,7.1938069e-07,366.51913
0.36359999,7.145162e-07,366.51913
0.3637,7.0968969e-07,366.51913
0.36379999,7.0490137e-07,366.51913
0.36390001,7.0015147e-07,366.51913
0.36399999,6.9544018e-07,366.51913
0.36410001,6.9076782e-07,366.51913
0.3642,6.8613457e-07,366.51913
0.36430001,6.8154071e-07,366.51913
0.3644,6.7698653e-07,366.51913
0.36449999,6.724722e-07,366.51913
0.3646,6.6799805e-07,366.51913
0.36469999,6.6356438e-07,366.51913
0.36480001,6.5917135e-07,366.51913
0.36489999,6.5481936e-07,366.51913
0.36500001,6.5050864e-07,366.51913
0.3651,6.4623953e-07,366.51913
0.36520001,6.420122e-07,366.51913
0.3653,6.378271e-07,366.51913
0.36539999,6.3368441e-07,366.51913
0.3655,6.2958452e-07,366.51913
0.36559999,6.2552772e-07,366.51913
0.36570001,6.2151435e-07,366.51913
0.36579999,6.1754469e-07,366.51913
0.36590001,6.1361908e-07,366.51913
0.366,6.0973787e-07,366.51913
0.36610001,6.0590139e-07,366.51913
0.3662,6.0210999e-07,366.51913
0.36629999,5.9836401e-07,366.51913
0.3664,5.9466379e-07,366.51913
0.36649999,5.9100972e-07,366.51913
0.36660001,5.8740216e-07,366.51913
0.36669999,5.8384148e-07,366.51913
0.36680001,5.8032799e-07,366.51913
0.3669,5.7686213e-07,366.51913
0.36700001,5.7344425e-07,366.51913
0.3671,5.700748e-07,366.51913
0.36719999,5.6675412e-07,366.51913
0.3673,5.6348262e-07,366.51913
0.36739999,5.6026062e-07,366.51913
0.36750001,5.570887e-07,366.51913
0.36759999,5.5382873e-07,366.51913
0.36770001,5.5023304e-07,366.51913
0.3678,5.4666413e-07,366.51913
0.36790001,5.4312193e-07,366.51913
0.368,5.3960639e-07,366.51913
0.36809999,5.361174e-07,366.51913
0.3682,5.3265489e-07,366.51913
0.36829999,5.2921877e-07,366.51913
0.36840001,5.2580901e-07,366.51913
0.36849999,5.2242552e-07,366.51913
0.36860001,5.1906824e-07,366.51913
0.3687,5.1573704e-07,366.51913
0.36880001,5.1243188e-07,366.51913
0.3689,5.091527e-07,366.51913
0.36899999,5.0589944e-07,366.51913
0.3691,5.0267204e-07,366.51913
0.36919999,4.9947033e-07,366.51913
0.36930001,4.9629438e-07,366.51913
0.36939999,4.9314406e-07,366.51913
0.36950001,4.9001926e-07,366.51913
0.3696,4.8691999e-07,366.51913
0.36970001,4.8384612e-07,366.51913
0.3698,4.8079767e-07,366.51913
0.36989999,4.7777445e-07,366.51913
0.37,4.7477653e-07,366.51913
0.37009999,4.7180373e-07,366.51913
0.37020001,4.6885609e-07,366.51913
0.37029999,4.6593348e-07,366.51913
0.37040001,4.6303586e-07,366.51913
0.3705,4.6016316e-07,366.51913
0.37059999,4.5731534e-07,366.51913
0.3707,4.5449232e-07,366.51913
0.37079999,4.5169406e-07,366.51913
0.37090001,4.489205e-07,366.51913
0.37099999,4.4617158e-07,366.51913
0.37110001,4.4344725e-07,366.51913
0.3712,4.4074744e-07,366.51913
0.37130001,4.3807208e-07,366.51913
0.3714,4.3542116e-07,366.51913
0.37149999,4.3279462e-07,366.51913
0.3716,4.3019236e-07,366.51913
0.37169999,4.276144e-07,366.51913
0.37180001,4.2506062e-07,366.51913
0.37189999,4.22531e-07,366.51913
0.37200001,4.2002549e-07,366.51913
0.3721,4.1754404e-07,366.51913
0.37220001,4.1508662e-07,366.51913
0.3723,4.1265315e-07,366.51913
0.37239999,4.1024359e-07,366.51913
0.3725,4.078579e-07,366.51913
0.37259999,4.0549602e-07,366.51913
0.37270001,4.0315794e-07,366.51913
0.37279999,4.0084359e-07,366.51913
0.37290001,3.9855294e-07,366.51913
0.373,3.9628594e-07,366.51913
0.37310001,3.9404253e-07,366.51913
0.3732,3.9182268e-07,366.51913
0.37329999,3.8962636e-07,366.51913
0.3734,3.8745353e-07,366.51913
0.37349999,3.8530411e-07,366.51913
0.37360001,3.831781e-07,366.51913
0.37369999,3.8107549e-07,366.51913
0.37380001,3.7899619e-07,366.51913
0.3739,3.7694016e-07,366.51913
0.37400001,3.7490742e-07,366.51913
0.3741,3.7289786e-07,366.51913
0.37419999,3.7091149e-07,366.51913
0.3743,3.6894829e-07,366.51913
0.37439999,3.670082e-07,366.51913
0.37450001,3.6509118e-07,366.51913
0.37459999,3.6319722e-07,366.51913
0.37470001,3.6132627e-07,366.51913
0.3748,3.5947832e-07,366.51913
0.37490001,3.5765333e-07,366.51913
0.375,3.5585128e-07,366.51913
0.37509999,3.5407211e-07,366.51913
0.3752,3.5231582e-07,366.51913
0.37529999,3.5058235e-07,366.51913
0.37540001,3.4872392e-07,366.51913
0.37549999,3.4683472e-07,366.51913
0.37560001,3.4495898e-07,366.51913
0.3757,3.4309647e-07,366.51913
0.37580001,3.4124699e-07,366.51913
0.3759,3.3941029e-07,366.51913
0.37599999,3.3758616e-07,366.51913
0.3761,3.3577436e-07,366.51913
0.37619999,3.3397473e-07,366.51913
0.37630001,3.3218697e-07,366.51913
0.37639999,3.304109e-07,366.51913
0.37650001,3.2864628e-07,366.51913
0.3766,3.2689289e-07,366.51913
0.37670001,3.2515049e-07,366.51913
0.3768,3.2341887e-07,366.51913
0.37689999,3.216978e-07,366.51913
0.377,3.1998704e-07,366.51913
0.37709999,3.1828634e-07,366.51913
0.37720001,3.165955e-07,366.51913
0.37729999,3.149143e-07,366.51913
0.37740001,3.1324245e-07,366.51913
0.3775,3.1157975e-07,366.51913
0.37760001,3.0992598e-07,366.51913
0.3777,3.0828087e-07,366.51913
0.37779999,3.0664421e-07,366.51913
0.3779,3.0501573e-07,366.51913
0.37799999,3.0339521e-07,366.51913
0.37810001,3.0178242e-07,366.51913
0.37819999,3.0017708e-07,366.51913
0.37830001,2.9857898e-07,366.51913
0.3784,2.9698788e-07,366.51913
0.37850001,2.9540354e-07,366.51913
0.3786,2.9382565e-07,366.51913
0.37869999,2.9225404e-07,366.51913
0.3788,2.9068846e-07,366.51913
0.37889999,2.8912859e-07,366.51913
0.37900001,2.8757427e-07,366.51913
0.37909999,2.860252e-07,366.51913
0.37920001,2.844811e-07,366.51913
0.3793,2.8294181e-07,366.51913
0.37940001,2.8140698e-07,366.51913
0.3795,2.7987642e-07,366.51913
0.37959999,2.7834983e-07,366.51913
0.37970001,2.76827e-07,366.51913
0.37979999,2.7530766e-07,366.51913
0.37990001,2.737915e-07,366.51913
0.38,2.7227836e-07,366.51913
0.38010001,2.7076788e-07,366.51913
0.3802,2.6925986e-07,366.51913
0.38029999,2.6775402e-07,366.51913
0.3804,2.6625011e-07,366.51913
0.38049999,2.6474783e-07,366.51913
0.38060001,2.6324696e-07,366.51913
0.38069999,2.6174723e-07,366.51913
0.38080001,2.6024833e-07,366.51913
0.3809,2.5875005e-07,366.51913
0.38100001,2.5725208e-07,366.51913
0.3811,2.5575417e-07,366.51913
0.38119999,2.5425607e-07,366.51913
0.3813,2.5275745e-07,366.51913
0.38139999,2.5125809e-07,366.51913
0.38150001,2.497577e-07,366.51913
0.38159999,2.4825601e-07,366.51913
0.38170001,2.4675273e-07,366.51913
0.3818,2.4524761e-07,366.51913
0.38190001,2.4374035e-07,366.51913
0.382,2.422307e-07,366.51913
0.38209999,2.4071835e-07,366.51913
0.3822,2.3920302e-07,366.51913
0.38229999,2.3768446e-07,366.51913
0.38240001,2.3616236e-07,366.51913
0.38249999,2.3463647e-07,366.51913
0.38260001,2.3310648e-07,366.51913
0.3827,2.315721e-07,366.51913
0.38280001,2.3003307e-07,366.51913
0.3829,2.2848909e-07,366.51913
0.38299999,2.2693986e-07,366.51913
0.3831,2.2544627e-07,366.51913
0.38319999,2.2412969e-07,366.51913
0.38330001,2.2281844e-07,366.51913
0.38339999,2.2151248e-07,366.51913
0.38350001,2.2021175e-07,366.51913
0.3836,2.189162e-07,366.51913
0.38370001,2.1762577e-07,366.51913
0.3838,2.1634044e-07,366.51913
0.38389999,2.1506013e-07,366.51913
0.384,2.1378482e-07,366.51913
0.38409999,2.1251446e-07,366.51913
0.38420001,2.11249e-07,366.51913
0.38429999,2.099884e-07,366.51913
0.38440001,2.0873262e-07,366.51913
0.3845,2.0748162e-07,366.51913
0.38460001,2.0623536e-07,366.51913
0.3847,2.049938e-07,366.51913
0.38479999,2.037569e-07,366.51913
0.3849,2.0252463e-07,366.51913
0.38499999,2.0129696e-07,366.51913
0.38510001,2.0007384e-07,366.51913
0.38519999,1.9885525e-07,366.51913
0.38530001,1.9764116e-07,366.51913
0.3854,1.9643153e-07,366.51913
0.38550001,1.9522633e-07,366.51913
0.3856,1.9402555e-07,366.51913
0.38569999,1.9282915e-07,366.51913
0.3858,1.9163708e-07,366.51913
0.38589999,1.9044936e-07,366.51913
0.38600001,1.8926593e-07,366.51913
0.38609999,1.880868e-07,366.51913
0.38620001,1.869119e-07,366.51913
0.3863,1.8574126e-07,366.51913
0.38640001,1.8457483e-07,366.51913
0.3865,1.834126e-07,366.51913
0.38659999,1.8225455e-07,366.51913
0.3867,1.8110066e-07,366.51913
0.38679999,1.7995093e-07,366.51913
0.38690001,1.7880532e-07,366.51913
0.38699999,1.7766384e-07,366.51913
0.38710001,1.7652647e-07,366.51913
0.3872,1.7539318e-07,366.51913
0.38730001,1.74264e-07,366.51913
0.3874,1.7313889e-07,366.51913
0.38749999,1.7201785e-07,366.51913
0.3876,1.7090086e-07,366.51913
0.38769999,1.6978794e-07,366.51913
0.38780001,1.6867907e-07,366.51913
0.38789999,1.6757424e-07,366.51913
