"Time","dcpm.iA","dcpm.w"
0.26030001,25.001049,197.9174
0.2604,25.001049,197.99976
0.26050001,25.001047,198.08206
0.2606,25.001047,198.16434
0.26069999,25.001047,198.24657
0.2608,25.001047,198.32875
0.26089999,25.001045,198.4109
0.26100001,25.001045,198.49301
0.26109999,25.001045,198.57509
0.26120001,25.001045,198.65712
0.2613,25.001043,198.73911
0.26140001,25.001043,198.82106
0.2615,25.001043,198.90297
0.26159999,25.001041,198.98483
0.2617,25.001041,199.06667
0.26179999,25.001041,199.14845
0.26190001,25.001041,199.23021
0.26199999,25.00104,199.31192
0.26210001,25.00104,199.39359
0.2622,25.00104,199.47522
0.26230001,25.00104,199.55681
0.2624,25.001038,199.63835
0.26249999,25.001038,199.71986
0.2626,25.001038,199.80135
0.26269999,25.001038,199.88277
0.26280001,25.001036,199.96416
0.26289999,25.001036,200.04552
0.26300001,25.001036,200.12683
0.2631,25.001036,200.2081
0.26320001,25.001034,200.28934
0.2633,25.001034,200.37053
0.26339999,25.001034,200.45168
0.26350001,25.001034,200.53279
0.26359999,25.001032,200.61386
0.26370001,25.001032,200.6949
0.2638,25.001032,200.77589
0.26390001,25.00103,200.85686
0.264,25.00103,200.93776
0.26409999,25.00103,201.01865
0.2642,25.00103,201.09949
0.26429999,25.001028,201.18028
0.26440001,25.001028,201.26103
0.26449999,25.001028,201.34175
0.26460001,25.001028,201.42244
0.2647,25.001026,201.50307
0.26480001,25.001026,201.58368
0.2649,25.001026,201.66423
0.26499999,25.001026,201.74475
0.2651,25.001024,201.82524
0.26519999,25.001024,201.90569
0.26530001,25.001024,201.98608
0.26539999,25.001024,202.06645
0.26550001,25.001022,202.14677
0.2656,25.001022,202.22705
0.26570001,25.001022,202.3073
0.2658,25.001022,202.38751
0.26589999,25.00102,202.46768
0.266,25.00102,202.54781
0.26609999,25.00102,202.6279
0.26620001,25.00102,202.70795
0.26629999,25.001019,202.78796
0.26640001,25.001019,202.86794
0.2665,25.001019,202.94786
0.26660001,25.001019,203.02776
0.2667,25.001017,203.10762
0.26679999,25.001017,203.18744
0.2669,25.001017,203.26721
0.26699999,25.001015,203.34695
0.26710001,25.001015,203.42665
0.26719999,25.001015,203.5063
0.26730001,25.001015,203.58592
0.2674,25.001013,203.66551
0.26750001,25.001013,203.74506
0.2676,25.001013,203.82455
0.26769999,25.001013,203.90402
0.2678,25.001011,203.98346
0.26789999,25.001011,204.06285
0.26800001,25.001011,204.1422
0.26809999,25.001011,204.22151
0.26820001,25.001009,204.30078
0.2683,25.001009,204.38
0.26840001,25.001009,204.4592
0.2685,25.001009,204.53836
0.26859999,25.001007,204.61748
0.2687,25.001007,204.69656
0.26879999,25.001007,204.7756
0.26890001,25.001007,204.8546
0.26899999,25.001005,204.93356
0.26910001,25.001005,205.01248
0.2692,25.001005,205.09137
0.26930001,25.001005,205.17023
0.2694,25.001003,205.24902
0.26949999,25.001003,205.3278
0.2696,25.001003,205.40654
0.26969999,25.001003,205.48523
0.26980001,25.001001,205.56389
0.26989999,25.001001,205.6425
0.27000001,25.001001,205.72107
0.2701,25.001001,205.79962
0.27020001,25.000999,205.87811
0.2703,25.000999,205.95657
0.27039999,25.000999,206.035
0.2705,25.000999,206.11339
0.27059999,25.000998,206.19174
0.27070001,25.000998,206.27005
0.27079999,25.000998,206.34833
0.27090001,25.000998,206.42656
0.271,25.000996,206.50475
0.27110001,25.000996,206.5829
0.2712,25.000996,206.66103
0.27129999,25.000996,206.73911
0.2714,25.000994,206.81715
0.27149999,25.000994,206.89516
0.27160001,25.000994,206.97311
0.27169999,25.000994,207.05106
0.27180001,25.000992,207.12894
0.2719,25.000992,207.20679
0.27200001,25.000992,207.28461
0.2721,25.000992,207.36238
0.27219999,25.00099,207.44012
0.2723,25.00099,207.51782
0.27239999,25.00099,207.59549
0.27250001,25.00099,207.67311
0.2726,25.000988,207.75069
0.27270001,25.000988,207.82825
0.2728,25.000988,207.90575
0.27289999,25.000988,207.98323
0.273,25.000986,208.06065
0.27309999,25.000986,208.13806
0.27320001,25.000986,208.21542
0.27329999,25.000986,208.29274
0.27340001,25.000984,208.37003
0.2735,25.000984,208.44727
0.27360001,25.000984,208.52448
0.2737,25.000984,208.60165
0.27379999,25.000982,208.67879
0.2739,25.000982,208.75587
0.27399999,25.000982,208.83293
0.27410001,25.000982,208.90996
0.27419999,25.00098,208.98694
0.27430001,25.00098,209.06387
0.2744,25.00098,209.14079
0.27450001,25.00098,209.21765
0.2746,25.000978,209.29449
0.27469999,25.000978,209.37128
0.2748,25.000978,209.44804
0.27489999,25.000978,209.52477
0.27500001,25.000977,209.60144
0.27509999,25.000977,209.67809
0.27520001,25.000977,209.7547
0.2753,25.000977,209.83127
0.27540001,25.000975,209.90779
0.2755,25.000975,209.98428
0.27559999,25.000975,210.06075
0.2757,25.000975,210.13716
0.27579999,25.000973,210.21355
0.27590001,25.000973,210.2899
0.27599999,25.000973,210.36621
0.27610001,25.000973,210.44247
0.2762,25.000971,210.51871
0.27630001,25.000971,210.59491
0.2764,25.000971,210.67107
0.27649999,25.000971,210.74719
0.2766,25.000969,210.82327
0.27669999,25.000969,210.89932
0.27680001,25.000969,210.97533
0.27689999,25.000969,211.0513
0.27700001,25.000967,211.12724
0.2771,25.000967,211.20314
0.27720001,25.000967,211.27901
0.2773,25.000967,211.35483
0.27739999,25.000965,211.43062
0.2775,25.000965,211.50636
0.27759999,25.000965,211.58208
0.27770001,25.000965,211.65776
0.27779999,25.000963,211.7334
0.27790001,25.000963,211.80901
0.278,25.000963,211.88457
0.27810001,25.000963,211.9601
0.2782,25.000961,212.03558
0.27829999,25.000961,212.11105
0.2784,25.000961,212.18646
0.27849999,25.000961,212.26184
0.27860001,25.000959,212.33719
0.27869999,25.000959,212.41251
0.27880001,25.000959,212.48778
0.2789,25.000959,212.563
0.27900001,25.000957,212.6382
0.2791,25.000957,212.71336
0.27919999,25.000957,212.7885
0.2793,25.000957,212.86357
0.27939999,25.000956,212.93863
0.27950001,25.000956,213.01364
0.27959999,25.000956,213.08862
0.27970001,25.000956,213.16356
0.2798,25.000954,213.23846
0.27990001,25.000954,213.31334
0.28,25.000954,213.38817
0.28009999,25.000954,213.46297
0.2802,25.000952,213.53772
0.28029999,25.000952,213.61244
0.28040001,25.000952,213.68713
0.28049999,25.000952,213.76178
0.28060001,25.000952,213.8364
0.2807,25.00095,213.91096
0.28080001,25.00095,213.9855
0.2809,25.00095,214.06001
0.28099999,25.00095,214.13448
0.2811,25.000948,214.20891
0.28119999,25.000948,214.28329
0.28130001,25.000948,214.35765
0.2814,25.000948,214.43198
0.28150001,25.000946,214.50627
0.2816,25.000946,214.58052
0.28169999,25.000946,214.65472
0.2818,25.000946,214.7289
0.28189999,25.000944,214.80304
0.28200001,25.000944,214.87715
0.28209999,25.000944,214.95122
0.28220001,25.000944,215.02525
0.2823,25.000942,215.09924
0.28240001,25.000942,215.1732
0.2825,25.000942,215.24712
0.28259999,25.000942,215.32101
0.2827,25.00094,215.39487
0.28279999,25.00094,215.46867
0.28290001,25.00094,215.54245
0.28299999,25.00094,215.6162
0.28310001,25.000938,215.68991
0.2832,25.000938,215.76358
0.28330001,25.000938,215.8372
0.2834,25.000938,215.91081
0.28349999,25.000938,215.98438
0.2836,25.000937,216.05789
0.28369999,25.000937,216.13139
0.28380001,25.000937,216.20485
0.28389999,25.000937,216.27826
0.28400001,25.000935,216.35165
0.2841,25.000935,216.42499
0.28420001,25.000935,216.49831
0.2843,25.000935,216.57158
0.28439999,25.000933,216.64482
0.2845,25.000933,216.71803
0.28459999,25.000933,216.7912
0.28470001,25.000933,216.86433
0.28479999,25.000931,216.93742
0.28490001,25.000931,217.01048
0.285,25.000931,217.08351
0.28510001,25.000931,217.15651
0.2852,25.000929,217.22946
0.28529999,25.000929,217.30237
0.2854,25.000929,217.37526
0.28549999,25.000929,217.4481
0.28560001,25.000929,217.52092
0.28569999,25.000927,217.59369
0.28580001,25.000927,217.66643
0.2859,25.000927,217.73914
0.28600001,25.000927,217.81181
0.2861,25.000925,217.88445
0.28619999,25.000925,217.95705
0.2863,25.000925,218.0296
0.28639999,25.000925,218.10214
0.28650001,25.000923,218.17462
0.28659999,25.000923,218.24709
0.28670001,25.000923,218.3195
0.2868,25.000923,218.39189
0.28690001,25.000921,218.46425
0.287,25.000921,218.53656
0.28709999,25.000921,218.60884
0.2872,25.000921,218.68109
0.28729999,25.000921,218.7533
0.28740001,25.000919,218.82547
0.28749999,25.000919,218.89761
0.28760001,25.000919,218.96971
0.2877,25.000919,219.04178
0.28780001,25.000917,219.11382
0.2879,25.000917,219.18581
0.28799999,25.000917,219.25778
0.2881,25.000917,219.3297
0.28819999,25.000916,219.4016
0.28830001,25.000916,219.47345
0.28839999,25.000916,219.54527
0.28850001,25.000916,219.61707
0.2886,25.000914,219.68881
0.28870001,25.000914,219.76053
0.2888,25.000914,219.83221
0.28889999,25.000914,219.90387
0.289,25.000914,219.97548
0.28909999,25.000912,220.04706
0.28920001,25.000912,220.11859
0.28929999,25.000912,220.19011
0.28940001,25.000912,220.26158
0.2895,25.00091,220.33301
0.28960001,25.00091,220.40442
0.2897,25.00091,220.47578
0.28979999,25.00091,220.54712
0.2899,25.000908,220.61842
0.28999999,25.000908,220.68968
0.29010001,25.000908,220.76091
0.2902,25.000908,220.83211
0.29030001,25.000908,220.90326
0.2904,25.000906,220.97438
0.29049999,25.000906,221.04547
0.2906,25.000906,221.11653
0.29069999,25.000906,221.18755
0.29080001,25.000904,221.25853
0.29089999,25.000904,221.32948
0.29100001,25.000904,221.40041
0.2911,25.000904,221.47128
0.29120001,25.000902,221.54213
0.2913,25.000902,221.61295
0.29139999,25.000902,221.68372
0.2915,25.000902,221.75447
0.29159999,25.000902,221.82518
0.29170001,25.0009,221.89584
0.29179999,25.0009,221.96649
0.29190001,25.0009,222.03709
0.292,25.0009,222.10767
0.29210001,25.000898,222.17819
0.2922,25.000898,222.2487
0.29229999,25.000898,222.31917
0.2924,25.000898,222.3896
0.29249999,25.000896,222.45999
0.29260001,25.000896,222.53036
0.29269999,25.000896,222.60069
0.29280001,25.000896,222.67099
0.2929,25.000896,222.74124
0.29300001,25.000895,222.81148
0.2931,25.000895,222.88167
0.29319999,25.000895,222.95183
0.2933,25.000895,223.02194
0.29339999,25.000893,223.09204
0.29350001,25.000893,223.16209
0.29359999,25.000893,223.23212
0.29370001,25.000893,223.30211
0.2938,25.000891,223.37206
0.29390001,25.000891,223.44197
0.294,25.000891,223.51186
0.29409999,25.000891,223.58171
0.2942,25.000891,223.65152
0.29429999,25.000889,223.7213
0.29440001,25.000889,223.79105
0.29449999,25.000889,223.86076
0.29460001,25.000889,223.93045
0.2947,25.000887,224.00009
0.29480001,25.000887,224.0697
0.2949,25.000887,224.13928
0.29499999,25.000887,224.20883
0.2951,25.000887,224.27834
0.29519999,25.000885,224.34781
0.29530001,25.000885,224.41725
0.29539999,25.000885,224.48666
0.29550001,25.000885,224.55603
0.2956,25.000883,224.62538
0.29570001,25.000883,224.69469
0.2958,25.000883,224.76395
0.29589999,25.000883,224.83319
0.296,25.000883,224.9024
0.29609999,25.000881,224.97157
0.29620001,25.000881,225.04071
0.29629999,25.000881,225.1098
0.29640001,25.000881,225.17888
0.2965,25.000879,225.24791
0.29660001,25.000879,225.31691
0.2967,25.000879,225.38588
0.29679999,25.000879,225.45482
0.2969,25.000877,225.52373
0.29699999,25.000877,225.59259
0.29710001,25.000877,225.66142
0.29719999,25.000877,225.73022
0.29730001,25.000877,225.799
0.2974,25.000875,225.86772
0.29750001,25.000875,225.93642
0.2976,25.000875,226.00508
0.29769999,25.000875,226.07372
0.2978,25.000874,226.14232
0.29789999,25.000874,226.21089
0.29800001,25.000874,226.27942
0.29809999,25.000874,226.34792
0.29820001,25.000874,226.41638
0.2983,25.000872,226.48482
0.29840001,25.000872,226.55321
0.2985,25.000872,226.62157
0.29859999,25.000872,226.68991
0.2987,25.00087,226.75821
0.29879999,25.00087,226.82646
0.29890001,25.00087,226.8947
0.29899999,25.00087,226.96289
0.29910001,25.00087,227.03107
0.2992,25.000868,227.0992
0.29929999,25.000868,227.1673
0.2994,25.000868,227.23535
0.29949999,25.000868,227.30339
0.29960001,25.000866,227.37138
0.29969999,25.000866,227.43935
0.29980001,25.000866,227.50728
0.2999,25.000866,227.57518
0.30000001,25.000866,227.64305
0.3001,25.000864,227.71088
0.30019999,25.000864,227.77867
0.3003,25.000864,227.84645
0.30039999,25.000864,227.91417
0.30050001,25.000862,227.98187
0.30059999,25.000862,228.04955
0.30070001,25.000862,228.11717
0.3008,25.000862,228.18478
0.30090001,25.000862,228.25235
0.301,25.00086,228.31989
0.30109999,25.00086,228.38737
0.3012,25.00086,228.45485
0.30129999,25.00086,228.52229
0.30140001,25.00086,228.58969
0.30149999,25.000858,228.65706
0.30160001,25.000858,228.7244
0.3017,25.000858,228.7917
0.30180001,25.000858,228.85898
0.3019,25.000856,228.92621
0.30199999,25.000856,228.99342
0.3021,25.000856,229.06059
0.30219999,25.000856,229.12773
0.30230001,25.000856,229.19484
0.30239999,25.000854,229.26192
0.30250001,25.000854,229.32895
0.3026,25.000854,229.39597
0.30270001,25.000854,229.46294
0.3028,25.000853,229.52988
0.30289999,25.000853,229.59679
0.303,25.000853,229.66367
0.30309999,25.000853,229.73051
0.30320001,25.000853,229.79733
0.30329999,25.000851,229.86411
0.30340001,25.000851,229.93086
0.3035,25.000851,229.99757
0.30360001,25.000851,230.06425
0.3037,25.000849,230.13091
0.30379999,25.000849,230.19753
0.3039,25.000849,230.2641
0.30399999,25.000849,230.33066
0.30410001,25.000849,230.39717
0.30419999,25.000847,230.46367
0.30430001,25.000847,230.53012
0.3044,25.000847,230.59654
0.30450001,25.000847,230.66293
0.3046,25.000847,230.72929
0.30469999,25.000845,230.79561
0.3048,25.000845,230.86191
0.30489999,25.000845,230.92816
0.30500001,25.000845,230.9944
0.30509999,25.000843,231.06059
0.30520001,25.000843,231.12675
0.3053,25.000843,231.19289
0.30540001,25.000843,231.25899
0.3055,25.000843,231.32504
0.30559999,25.000841,231.39108
0.3057,25.000841,231.45708
0.30579999,25.000841,231.52306
0.30590001,25.000841,231.58899
0.30599999,25.000841,231.65489
0.30610001,25.000839,231.72076
0.3062,25.000839,231.78661
0.30630001,25.000839,231.85242
0.3064,25.000839,231.9182
0.30649999,25.000837,231.98393
0.3066,25.000837,232.04965
0.30669999,25.000837,232.11533
0.30680001,25.000837,232.18098
0.30689999,25.000837,232.2466
0.30700001,25.000835,232.31218
0.3071,25.000835,232.37773
0.30720001,25.000835,232.44325
0.3073,25.000835,232.50874
0.30739999,25.000835,232.57419
0.3075,25.000834,232.63962
0.30759999,25.000834,232.705
0.30770001,25.000834,232.77037
0.30779999,25.000834,232.83569
0.30790001,25.000832,232.90099
0.308,25.000832,232.96626
0.30809999,25.000832,233.03149
0.3082,25.000832,233.09669
0.30829999,25.000832,233.16185
0.30840001,25.00083,233.22699
0.30849999,25.00083,233.2921
0.30860001,25.00083,233.35718
0.3087,25.00083,233.42221
0.30880001,25.00083,233.48723
0.3089,25.000828,233.5522
0.30899999,25.000828,233.61714
0.3091,25.000828,233.68207
0.30919999,25.000828,233.74695
0.30930001,25.000828,233.8118
0.30939999,25.000826,233.87662
0.30950001,25.000826,233.94141
0.3096,25.000826,234.00616
0.30970001,25.000826,234.07088
0.3098,25.000824,234.13557
0.30989999,25.000824,234.20024
0.31,25.000824,234.26486
0.31009999,25.000824,234.32947
0.31020001,25.000824,234.39403
0.31029999,25.000822,234.45856
0.31040001,25.000822,234.52307
0.3105,25.000822,234.58754
0.31060001,25.000822,234.65198
0.3107,25.000822,234.71638
0.31079999,25.00082,234.78076
0.3109,25.00082,234.84511
0.31099999,25.00082,234.90942
0.31110001,25.00082,234.97371
0.31119999,25.00082,235.03796
0.31130001,25.000818,235.10219
0.3114,25.000818,235.16637
0.31150001,25.000818,235.23053
0.3116,25.000818,235.29466
0.31169999,25.000818,235.35875
0.3118,25.000816,235.42282
0.31189999,25.000816,235.48685
0.31200001,25.000816,235.55084
0.31209999,25.000816,235.61482
0.31220001,25.000814,235.67876
0.3123,25.000814,235.74266
0.31240001,25.000814,235.80653
0.3125,25.000814,235.87039
0.31259999,25.000814,235.9342
0.3127,25.000813,235.99799
0.31279999,25.000813,236.06174
0.31290001,25.000813,236.12546
0.31299999,25.000813,236.18915
0.31310001,25.000813,236.25281
0.3132,25.000811,236.31642
0.31330001,25.000811,236.38002
0.3134,25.000811,236.44359
0.31349999,25.000811,236.50713
0.3136,25.000811,236.57062
0.31369999,25.000809,236.63409
0.31380001,25.000809,236.69754
0.31389999,25.000809,236.76094
0.31400001,25.000809,236.82433
0.3141,25.000809,236.88768
0.31420001,25.000807,236.95099
0.3143,25.000807,237.01428
0.31439999,25.000807,237.07753
0.3145,25.000807,237.14076
0.31459999,25.000807,237.20395
0.31470001,25.000805,237.26711
0.31479999,25.000805,237.33025
0.31490001,25.000805,237.39334
0.315,25.000805,237.45642
0.31510001,25.000803,237.51945
0.3152,25.000803,237.58246
0.31529999,25.000803,237.64545
0.3154,25.000803,237.70839
0.31549999,25.000803,237.7713
0.31560001,25.000801,237.83418
0.31569999,25.000801,237.89705
0.31580001,25.000801,237.95987
0.3159,25.000801,238.02266
0.31600001,25.000801,238.08542
0.3161,25.000799,238.14815
0.31619999,25.000799,238.21086
0.3163,25.000799,238.27353
0.31639999,25.000799,238.33617
0.31650001,25.000799,238.39877
0.31659999,25.000797,238.46135
0.31670001,25.000797,238.5239
0.3168,25.000797,238.58643
0.31690001,25.000797,238.64891
0.317,25.000797,238.71136
0.31709999,25.000795,238.77379
0.31720001,25.000795,238.83618
0.31729999,25.000795,238.89854
0.31740001,25.000795,238.96089
0.3175,25.000795,239.02319
0.31760001,25.000793,239.08546
0.3177,25.000793,239.14771
0.31779999,25.000793,239.20992
0.3179,25.000793,239.27211
0.31799999,25.000793,239.33426
0.31810001,25.000792,239.39638
0.31819999,25.000792,239.45847
0.31830001,25.000792,239.52052
0.3184,25.000792,239.58257
0.31850001,25.000792,239.64456
0.3186,25.00079,239.70653
0.31869999,25.00079,239.76848
0.3188,25.00079,239.83038
0.31889999,25.00079,239.89226
0.31900001,25.00079,239.95412
0.31909999,25.000788,240.01593
0.31920001,25.000788,240.07771
0.3193,25.000788,240.13948
0.31940001,25.000788,240.2012
0.3195,25.000788,240.26291
0.31959999,25.000786,240.32457
0.3197,25.000786,240.38622
0.31979999,25.000786,240.44781
0.31990001,25.000786,240.5094
0.31999999,25.000786,240.57095
0.32010001,25.000784,240.63246
0.3202,25.000784,240.69395
0.32030001,25.000784,240.75542
0.3204,25.000784,240.81683
0.32049999,25.000784,240.87823
0.3206,25.000782,240.93961
0.32069999,25.000782,241.00095
0.32080001,25.000782,241.06226
0.32089999,25.000782,241.12352
0.32100001,25.000782,241.18477
0.3211,25.00078,241.24599
0.32120001,25.00078,241.30717
0.3213,25.00078,241.36833
0.32139999,25.00078,241.42947
0.3215,25.00078,241.49057
0.32159999,25.000778,241.55164
0.32170001,25.000778,241.61267
0.32179999,25.000778,241.67368
0.32190001,25.000778,241.73466
0.322,25.000778,241.79561
0.32210001,25.000776,241.85654
0.3222,25.000776,241.91742
0.32229999,25.000776,241.97829
0.3224,25.000776,242.03911
0.32249999,25.000776,242.09991
0.32260001,25.000774,242.16069
0.32269999,25.000774,242.22142
0.32280001,25.000774,242.28214
0.3229,25.000774,242.34282
0.32300001,25.000774,242.40347
0.3231,25.000772,242.4641
0.32319999,25.000772,242.52469
0.3233,25.000772,242.58525
0.32339999,25.000772,242.64578
0.32350001,25.000772,242.70628
0.32359999,25.000771,242.76677
0.32370001,25.000771,242.82721
0.3238,25.000771,242.88762
0.32390001,25.000771,242.94801
0.324,25.000771,243.00836
0.32409999,25.000769,243.0687
0.3242,25.000769,243.129
0.32429999,25.000769,243.18925
0.32440001,25.000769,243.2495
0.32449999,25.000769,243.30971
0.32460001,25.000767,243.36989
0.3247,25.000767,243.43004
0.32480001,25.000767,243.49016
0.3249,25.000767,243.55026
0.32499999,25.000767,243.61032
0.3251,25.000765,243.67035
0.32519999,25.000765,243.73036
0.32530001,25.000765,243.79033
0.32539999,25.000765,243.85028
0.32550001,25.000765,243.91019
0.3256,25.000763,243.97008
0.32570001,25.000763,244.02994
0.3258,25.000763,244.08977
0.32589999,25.000763,244.14957
0.32600001,25.000763,244.20934
0.32609999,25.000761,244.26907
0.32620001,25.000761,244.32878
0.3263,25.000761,244.38847
0.32640001,25.000761,244.44812
0.3265,25.000761,244.50775
0.32659999,25.000761,244.56734
0.3267,25.000759,244.62691
0.32679999,25.000759,244.68645
0.32690001,25.000759,244.74596
0.32699999,25.000759,244.80544
0.32710001,25.000759,244.86488
0.3272,25.000757,244.9243
0.32730001,25.000757,244.98369
0.3274,25.000757,245.04306
0.32749999,25.000757,245.10239
0.3276,25.000757,245.1617
0.32769999,25.000755,245.22096
0.32780001,25.000755,245.28021
0.32789999,25.000755,245.33943
0.32800001,25.000755,245.39862
0.3281,25.000755,245.45778
0.32820001,25.000753,245.51691
0.3283,25.000753,245.57602
0.32839999,25.000753,245.63509
0.3285,25.000753,245.69414
0.32859999,25.000753,245.75314
0.32870001,25.000751,245.81213
0.32879999,25.000751,245.87109
0.32890001,25.000751,245.93002
0.329,25.000751,245.98892
0.32910001,25.000751,246.04779
0.3292,25.000751,246.10663
0.32929999,25.00075,246.16545
0.3294,25.00075,246.22423
0.32949999,25.00075,246.28299
0.32960001,25.00075,246.34172
0.32969999,25.00075,246.40042
0.32980001,25.000748,246.45909
0.3299,25.000748,246.51773
0.33000001,25.000748,246.57634
0.3301,25.000748,246.63493
0.33019999,25.000748,246.69348
0.3303,25.000746,246.75201
0.33039999,25.000746,246.81052
0.33050001,25.000746,246.86899
0.33059999,25.000746,246.92743
0.33070001,25.000746,246.98584
0.3308,25.000744,247.04422
0.33090001,25.000744,247.10257
0.331,25.000744,247.1609
0.33109999,25.000744,247.21921
0.3312,25.000744,247.27747
0.33129999,25.000742,247.33571
0.33140001,25.000742,247.39394
0.33149999,25.000742,247.45212
0.33160001,25.000742,247.51027
0.3317,25.000742,247.56841
0.33180001,25.000742,247.6265
0.3319,25.00074,247.68457
0.33199999,25.00074,247.74261
0.3321,25.00074,247.80063
0.33219999,25.00074,247.85861
0.33230001,25.00074,247.91658
0.33239999,25.000738,247.9745
0.33250001,25.000738,248.03241
0.3326,25.000738,248.09029
0.33270001,25.000738,248.14813
0.3328,25.000738,248.20595
0.33289999,25.000736,248.26373
0.333,25.000736,248.32149
0.33309999,25.000736,248.37923
0.33320001,25.000736,248.43692
0.33329999,25.000736,248.4946
0.33340001,25.000736,248.55225
0.3335,25.000734,248.60986
0.33360001,25.000734,248.66747
0.3337,25.000734,248.72502
0.33379999,25.000734,248.78256
0.3339,25.000734,248.84007
0.33399999,25.000732,248.89755
0.33410001,25.000732,248.955
0.33419999,25.000732,249.01242
0.33430001,25.000732,249.06981
0.3344,25.000732,249.12718
0.33450001,25.000731,249.18452
0.3346,25.000731,249.24184
0.33469999,25.000731,249.29912
0.3348,25.000731,249.35637
0.33489999,25.000731,249.41359
0.33500001,25.000731,249.47079
0.3351,25.000729,249.52797
0.33520001,25.000729,249.58511
0.3353,25.000729,249.64223
0.33539999,25.000729,249.69931
0.3355,25.000729,249.75636
0.33559999,25.000727,249.8134
0.33570001,25.000727,249.87041
0.33579999,25.000727,249.92738
0.33590001,25.000727,249.98433
0.336,25.000727,250.04124
0.33610001,25.000725,250.09814
0.3362,25.000725,250.155
0.33629999,25.000725,250.21184
0.3364,25.000725,250.26865
0.33649999,25.000725,250.32542
0.33660001,25.000725,250.38219
0.33669999,25.000723,250.4389
0.33680001,25.000723,250.49561
0.3369,25.000723,250.55228
0.33700001,25.000723,250.60892
0.3371,25.000723,250.66554
0.33719999,25.000721,250.72212
0.3373,25.000721,250.77869
0.33739999,25.000721,250.83522
0.33750001,25.000721,250.89172
0.33759999,25.000721,250.9482
0.33770001,25.000721,251.00464
0.3378,25.000719,251.06107
0.33790001,25.000719,251.11746
0.338,25.000719,251.17383
0.33809999,25.000719,251.23016
0.3382,25.000719,251.28648
0.33829999,25.000717,251.34276
0.33840001,25.000717,251.39902
0.33849999,25.000717,251.45525
0.33860001,25.000717,251.51144
0.3387,25.000717,251.56763
0.33880001,25.000715,251.62376
0.3389,25.000715,251.67989
0.33899999,25.000715,251.73598
0.3391,25.000715,251.79205
0.33919999,25.000715,251.84808
0.33930001,25.000715,251.9041
0.33939999,25.000713,251.96007
0.33950001,25.000713,252.01604
0.3396,25.000713,252.07196
0.33970001,25.000713,252.12785
0.3398,25.000713,252.18373
0.33989999,25.000711,252.23958
0.34,25.000711,252.29539
0.34009999,25.000711,252.35118
0.34020001,25.000711,252.40695
0.34029999,25.000711,252.46269
0.34040001,25.000711,252.5184
0.3405,25.00071,252.57408
0.34060001,25.00071,252.62973
0.3407,25.00071,252.68536
0.34079999,25.00071,252.74097
0.3409,25.00071,252.79654
0.34099999,25.000708,252.85208
0.34110001,25.000708,252.90761
0.34119999,25.000708,252.96309
0.34130001,25.000708,253.01855
0.3414,25.000708,253.07399
0.34150001,25.000708,253.12941
0.3416,25.000706,253.1848
0.34169999,25.000706,253.24014
0.3418,25.000706,253.29547
0.34189999,25.000706,253.35078
0.34200001,25.000706,253.40605
0.34209999,25.000704,253.4613
0.34220001,25.000704,253.51653
0.3423,25.000704,253.57172
0.34240001,25.000704,253.62689
0.3425,25.000704,253.68204
0.34259999,25.000704,253.73715
0.3427,25.000702,253.79224
0.34279999,25.000702,253.84729
0.34290001,25.000702,253.90233
0.34299999,25.000702,253.95734
0.34310001,25.000702,254.01231
0.3432,25.000702,254.06726
0.34330001,25.0007,254.12219
0.3434,25.0007,254.17709
0.34349999,25.0007,254.23196
0.3436,25.0007,254.2868
0.34369999,25.0007,254.34163
0.34380001,25.000698,254.39642
0.3439,25.000698,254.45119
0.34400001,25.000698,254.50592
0.3441,25.000698,254.56062
0.34419999,25.000698,254.61531
0.3443,25.000698,254.66997
0.34439999,25.000696,254.72461
0.34450001,25.000696,254.77921
0.34459999,25.000696,254.83379
0.34470001,25.000696,254.88834
0.3448,25.000696,254.94287
0.34490001,25.000694,254.99736
0.345,25.000694,255.05183
0.34509999,25.000694,255.10628
0.3452,25.000694,255.16069
0.34529999,25.000694,255.21509
0.34540001,25.000694,255.26945
0.34549999,25.000692,255.32379
0.34560001,25.000692,255.3781
0.3457,25.000692,255.43239
0.34580001,25.000692,255.48665
0.3459,25.000692,255.54088
0.34599999,25.000692,255.59509
0.3461,25.00069,255.64926
0.34619999,25.00069,255.70341
0.34630001,25.00069,255.75755
0.34639999,25.00069,255.81165
0.34650001,25.00069,255.86572
0.3466,25.000689,255.91977
0.34670001,25.000689,255.97379
0.3468,25.000689,256.02777
0.34689999,25.000689,256.08176
0.347,25.000689,256.13568
0.34709999,25.000689,256.18961
0.34720001,25.000687,256.2435
0.34729999,25.000687,256.29736
0.34740001,25.000687,256.3512
0.3475,25.000687,256.405
0.34760001,25.000687,256.4588
0.3477,25.000687,256.51254
0.34779999,25.000685,256.56628
0.3479,25.000685,256.62
0.34799999,25.000685,256.67368
0.34810001,25.000685,256.72733
0.34819999,25.000685,256.78094
0.34830001,25.000683,256.83453
0.3484,25.000683,256.88812
0.34850001,25.000683,256.94165
0.3486,25.000683,256.99518
0.34869999,25.000683,257.04868
0.3488,25.000683,257.10214
0.34889999,25.000681,257.15561
0.34900001,25.000681,257.20901
0.34909999,25.000681,257.26239
0.34920001,25.000681,257.31577
0.3493,25.000681,257.36911
0.34940001,25.000681,257.42242
0.3495,25.000679,257.47571
0.34959999,25.000679,257.52896
